Property,CMP_ATOMCOUNT_Br,CMP_ATOMCOUNT_C,CMP_ATOMCOUNT_C_sp,CMP_ATOMCOUNT_C_sp2,CMP_ATOMCOUNT_C_sp3,CMP_ATOMCOUNT_Cl,CMP_ATOMCOUNT_F,CMP_ATOMCOUNT_H,CMP_ATOMCOUNT_H_ACCEPTORS,CMP_ATOMCOUNT_H_DONORS,CMP_ATOMCOUNT_HALOGENS,CMP_ATOMCOUNT_HEAVY,CMP_ATOMCOUNT_HYDROGENS,CMP_ATOMCOUNT_I,CMP_ATOMCOUNT_METALATOMS,CMP_ATOMCOUNT_N,CMP_ATOMCOUNT_NEGATIVE,CMP_ATOMCOUNT_O,CMP_ATOMCOUNT_P,CMP_ATOMCOUNT_POSITIVE,CMP_ATOMCOUNT_S,CMP_ATOMCOUNT_TOTAL,CMP_ATOMS_C_FRAC,CMP_ATOMS_C_sp_FRAC,CMP_ATOMS_C_sp2_FRAC,CMP_ATOMS_C_sp3_FRAC,CMP_ATOMS_H_ACCEPTOR_FRAC,CMP_ATOMS_H_DONOR_FRAC,CMP_ATOMS_H_FRAC,CMP_ATOMS_HALOGEN_FRAC,CMP_ATOMS_HETEROATOM_FRAC,CMP_ATOMS_N_FRAC,CMP_ATOMS_NEGATIVE_FRAC,CMP_ATOMS_O_FRAC,CMP_ATOMS_OTHER_FRAC,CMP_ATOMS_P_FRAC,CMP_ATOMS_POSITIVE_FRAC,CMP_ATOMS_S_FRAC,CMP_ATOMS_STEROATOM_FRAC,CMP_BONDS_ALIPHATIC_FRAC,CMP_BONDS_AROMATIC,CMP_BONDS_AROMATIC_FRAC,CMP_BONDS_BRIDGE,CMP_BONDS_BRIDGE_FRAC,CMP_BONDS_DOUBLE_FRAC,CMP_BONDS_DOUBLEBONDS,CMP_BONDS_EXPLICIT,CMP_BONDS_HEAVYATOMS,CMP_BONDS_HYDROGENS,CMP_BONDS_PIBONDS,CMP_BONDS_RING,CMP_BONDS_RING_FRAC,CMP_BONDS_ROTATABLE,CMP_BONDS_ROTATABLE_FRAC,CMP_BONDS_SINGLE_FRAC,CMP_BONDS_SINGLEBONDS,CMP_BONDS_STEREO_FRAC,CMP_BONDS_STEREOATOMS,CMP_BONDS_STEREOBONDS,CMP_BONDS_TOTAL,CMP_BONDS_TRIPLE_FRAC,CMP_BONDS_TRIPLEBONDS,CMP_CLASS_ACID,CMP_CLASS_BASE,CMP_CLASS_BIOLOGICAL,CMP_CLASS_INORGANIC,CMP_CLASS_LIPINSKI_PASS,CMP_CLASS_NEUTRAL,CMP_CLASS_ORGANIC,CMP_CLASS_PEPTIDE,CMP_CLASS_SMALL_MOLECULE,CMP_CLASS_SPECIES_UNDEFINED,CMP_CLASS_ZWITTERION,CMP_FORMALCHARGE,CMP_FULL_MWT,CMP_INORGANIC_FLAG,CMP_LOGD,CMP_LOGP,CMP_MOLECULAR_POLAR_SURFACEAREA,CMP_MOLECULAR_POLARSASA,CMP_MOLECULAR_SASA,CMP_MOLECULAR_SURFACEAREA,CMP_MOLECULAR_WEIGHT,CMP_NUM_ALIPHATICDOUBLEBONDS,CMP_NUM_ALIPHATICRINGS,CMP_NUM_ALIPHATICSINGLEBONDS,CMP_NUM_AROMATICRINGS,CMP_NUM_CHAINASSEMBLIES,CMP_NUM_CHAINS,CMP_NUM_HYDROGENBONS,CMP_NUM_RINGASSEMBLIES,CMP_NUM_RINGS,CMP_NUM_RO5_VIOLATIONS,CMP_NUM_TERMINALROTOMERS,CMP_RIGIDITY_INDEX,CMP_RO3_PASS,CMP_SOLUBILITY
CMP_ATOMS_POSITIVE_FRAC,4.8943252799e-002,-7.5886300622e-002,-8.9583025908e-003,-5.3511405362e-002,-6.4299212089e-002,-8.963477467e-003,-1.241632173e-002,-7.1371353227e-002,2.1853712173e-002,-4.6082906166e-002,-2.3362105283e-004,-3.5563034688e-002,-7.1371353227e-002,7.0100672507e-002,0.338071085946111,-2.3827228078e-002,0.704622994763977,5.1871670373e-002,3.0219828371e-002,0.731216964060021,4.1967013788e-002,-5.4714011336e-002,-9.059744228e-002,3.0220264267e-002,3.2880632297e-002,-5.4685243076e-002,0.19003385036092,-3.6615982862e-002,-0.163146356215879,2.7239809232e-002,0.225882415566825,5.5927991296e-002,0.881751865837313,0.216804362327593,0.168588433335153,6.776047303e-002,1,5.7931103362e-002,-2.6771523049e-002,-6.7786165079e-002,-4.4420281948e-002,-1.1890132615e-002,-4.9863168375e-003,-8.4680350288e-003,0.132974194381208,-1.3757639273e-002,-4.5650043563e-002,1.0998773793e-002,-1.0998773793e-002,0,-7.6780049878e-002,-7.7925158088e-002,-2.1381014002e-002,1.6791983184e-002,-2.8427610375e-002,-5.2074970028e-002,2.7540137436e-002,-2.7494870129e-002,1.2741428743e-002,-4.5712821037e-002,2.4178964158e-002,-1.1914331245e-002,3.9982655618e-002,-1.5399904505e-002,-3.8215707967e-002,0.290326160359836,2.5545211044e-002,5.3058434272e-004,-7.3119954462e-002,-2.7786111917e-002,3.8215707967e-002,-1.1204066056e-002,-9.9345717699e-004,7.9058149475e-002,-1.9182062012e-002,6.1077064669e-002,-7.9606153996e-002,-0.11813590947366,7.2036090796e-002,0.140934873198244,-4.3831288127e-002,-1.6646372486e-002,-1.918204664e-002,2.3314305412e-002,-5.2192416562e-002,-4.2709327297e-002,-4.570318192e-002,1.9759113757e-002,1.1909697152e-002,0,-7.0543792238e-002,-7.560796063e-002,-2.6928991916e-002,0.135464026765487,-1.0311140167e-002,2.5447389283e-002,5.2681188399e-002
CMP_ATOMS_S_FRAC,3.7349255881e-003,-0.152640792959922,-5.2575969968e-003,-6.6924205993e-002,-0.163151640616494,-5.0457366052e-003,-8.0730102402e-003,-0.156668808007253,1.8427945088e-002,-5.1168170023e-002,-1.056485927e-002,-7.8599769598e-002,-0.156668808007253,-2.0469493133e-002,6.9938438043e-002,-4.7632104528e-002,5.1880446842e-002,-6.6369171451e-003,-9.6640457017e-003,4.9731420114e-002,0.812726339759355,-0.120374767107506,-6.7823146275e-002,1.5888516428e-002,0.157773940853637,-0.161719607411943,0.249903122655523,2.7776419105e-002,-0.274568013439667,2.3963827691e-002,0.392324084502094,7.0107812526e-002,5.6968175993e-002,0.111801239194656,1.8197879135e-002,-2.8396779619e-002,5.7931103362e-002,1,-0.108619234491145,-0.112281050673483,-1.3725963337e-002,7.3406159322e-002,-4.8690826437e-002,-5.9477444879e-002,0.232008258991017,1.9839731113e-002,-8.4121666621e-002,6.8223879816e-002,-6.8223879817e-002,0,-9.0330485144e-002,-2.4525066155e-002,-6.5480470197e-002,-2.4936922471e-002,-0.150902420266485,-0.10725997478731,1.5074929432e-002,-8.1698616633e-002,-6.4803549935e-003,-8.2592212737e-002,5.280301072e-003,-3.6287437109e-003,2.9818298609e-002,-2.5343063547e-002,-6.2276350443e-002,3.0299188602e-002,6.5567447779e-002,1.5400359768e-003,4.7054194857e-002,-4.4924220304e-002,6.2276350443e-002,-1.0241363698e-003,-6.0244699587e-003,-9.2659771361e-003,-3.6151591551e-002,-6.6290928414e-004,-9.3704764431e-003,-4.0471626227e-002,9.4462748065e-002,0.340447808915273,-6.8669912145e-002,-6.366228544e-002,-3.6151593425e-002,6.0384679612e-002,-0.110256277062029,-0.111555349145917,1.5340604522e-003,-3.3708016121e-002,-2.2322844295e-002,0,-2.8904649669e-002,-8.5369296846e-002,-7.440515891e-002,-2.9772223027e-002,8.4796140985e-002,1.9030605465e-003,5.4438196657e-002
CMP_ATOMS_STEROATOM_FRAC,-5.0731006924e-002,0.251189861172338,-2.430304812e-002,-0.106169381383266,0.446606035190731,-9.0234803946e-002,-4.121946084e-002,0.342971812302352,0.305595917465221,0.34386310722291,-8.3486699311e-002,0.270316464551998,0.342971812302352,7.4060067325e-003,5.3733678445e-002,0.1376630677229,8.4504560732e-003,0.368376904626924,8.9189431849e-002,3.7520139401e-003,-1.4989998713e-002,0.313298188470232,-0.375572035963451,-2.6806801561e-002,-0.489937871041275,0.493387412177762,0.117102608780613,0.290222399841559,0.280820767018984,-0.118428155225268,7.250484898e-002,-0.143174891890522,-2.2434224868e-002,0.254856149826294,0.102519406622087,7.0128337687e-002,-2.6771523049e-002,-0.108619234491145,1,0.338557525892602,-0.263811290612846,-0.491535671545842,0.159177054631019,0.141464835614526,0.102025011432455,-1.2110440244e-002,0.280853472152242,-0.522320677921125,0.522320677921276,0,0.101617310258829,-0.229475838534641,0.226146533051418,6.7639158443e-002,0.488026063432619,0.331855386623799,-3.2693796934e-002,0.703583750117013,4.8514713025e-002,0.266430575095306,-3.5657534955e-002,-3.3200311959e-002,5.4634875721e-002,5.9512553801e-002,0.269385439611482,4.4585804273e-002,-0.174367900835225,1.3813122017e-002,-0.269469510328052,0.236941481555846,-0.269385439611479,-9.4944442347e-002,9.5968046322e-002,-1.7797001114e-002,0.269786455621823,3.8850748637e-002,-0.319313689998226,-0.304296243658233,0.301823635300662,0.286910635329943,0.252395284723865,0.280498882009637,0.269786474950206,0.253314067153589,0.382429008081539,0.407894062986765,-0.257031806162065,0.279061852371223,0.368601250813122,0,-1.3024821444e-004,0.105294681365259,0.276171654151232,0.115243458406103,-0.303606920743371,-4.0343097288e-002,-2.0742510925e-002
CMP_BONDS_ALIPHATIC_FRAC,-4.7601054994e-002,3.812680177e-003,-3.2604915741e-002,-0.312093379650849,0.261753696773546,-4.7296554685e-002,-6.2805808786e-002,7.9655227164e-002,-1.4872470237e-002,-8.8202706637e-002,-8.5834013451e-002,-2.291000561e-002,7.9655227164e-002,-6.146846474e-003,-9.8808362958e-003,-7.9560551978e-002,-4.8359848503e-002,-6.8426927417e-004,6.6976993276e-003,-4.9628251551e-002,-7.6974553541e-002,2.9347523515e-002,-0.18044052685762,-3.3731956727e-002,-0.512204802898707,0.516425635405883,-9.7320344473e-002,-0.177830898535926,0.323361484410031,-0.120488994378531,-0.167733840372131,-0.159466025496802,-6.6435517221e-002,-3.2254259147e-002,8.6930612789e-003,-2.7071821945e-002,-6.7786165079e-002,-0.112281050673483,0.338557525892602,1,-0.427880974050441,-0.546168122995509,0.269614246241608,0.314984014777302,8.2616960613e-002,-0.280371371045218,9.8080081242e-003,-0.308470727817799,0.308470727817788,0,0.246662052746645,0.33926007871432,-0.181394902909813,-0.393216492510644,0.575892593741016,8.274313107e-002,0.254238216600613,0.173902437698335,0.236492914689478,1.1912726236e-003,-3.5762642327e-002,-3.4695568421e-002,-2.5956415711e-002,2.8147012862e-002,-5.4694182157e-002,-7.7637848175e-003,7.2520456071e-002,1.2861505875e-002,5.4232405344e-002,-3.1761645606e-002,5.4694182157e-002,-5.732282478e-003,-1.3257670109e-002,-2.8520047249e-003,-2.7750096372e-002,2.2017941507e-002,-0.108333619814223,-0.100526152467671,-8.1241588455e-002,-0.195791939600512,-4.3326838383e-002,-3.583156015e-002,-2.775008448e-002,2.5149024202e-002,0.755326179559256,0.191635628042009,-0.425981221773979,0.19989949475365,-3.4156446067e-002,0,3.6338803139e-002,0.269937588215313,-7.2646387954e-002,-0.170503550527314,8.6168727589e-002,8.8807909316e-002,0.210377160080236
CMP_BONDS_AROMATIC,1.3697378563e-002,0.397690050994574,2.6069791856e-003,0.833633874859543,-0.11283156575979,8.0405623252e-002,0.119914251082879,0.11087589259181,0.164398831436536,9.2222447291e-002,0.143214279807291,0.344738863892467,0.11087589259181,-2.0777128953e-002,-1.7918074054e-002,0.297127291458204,3.0948219042e-002,5.7434939695e-002,8.7422721202e-002,3.1510253451e-002,9.1068260575e-002,0.231673463074637,0.553112860257514,-4.7396994007e-002,0.58986813249709,-0.583726238954024,-0.114728187667774,-0.138528185668806,-0.397413879166911,3.418005366e-002,-5.1867513325e-002,0.198453627287402,-4.4036284362e-002,-0.235597618119778,5.8265119999e-002,-8.3018596093e-002,-4.4420281948e-002,-1.3725963337e-002,-0.263811290612846,-0.427880974050441,1,0.703013188473618,-5.250452106e-002,-0.111041299312191,-0.367151280264399,0.708013525312754,0.375481704692756,0.206310615557768,-0.206310615557703,0,0.647542712313861,0.38187238073308,0.141680305953922,-0.177025172969058,-0.671319920696239,0.26621287654523,-0.267681556346213,-3.892868835e-002,-0.126466629338043,0.382086991619134,-4.0571339463e-002,8.1935403259e-003,1.9549178478e-002,3.4712232057e-002,-1.6204785213e-002,-4.3653077608e-002,-0.271517803054804,7.0180988383e-003,3.1588258732e-002,-2.7886209721e-002,1.6204785213e-002,-3.5978194125e-002,1.7953406175e-002,6.2010126165e-004,0.321743855217261,-5.544504134e-002,0.295336921930444,0.332131004748291,0.144686129048411,-0.143563416010605,0.311169457407352,0.277703970038661,0.321743839882058,1.44843585e-002,-0.163909653029197,2.9066236255e-002,0.992775463186077,0.222225339707933,0.148722425612982,0,0.636240319812208,0.623945475043421,0.26468749545973,-3.295295379e-002,0.455110420716726,-0.173858306226715,-0.511560303377146
CMP_BONDS_AROMATIC_FRAC,5.9780932167e-002,-0.197232193230029,6.4868477005e-003,0.367275818126664,-0.581918091498997,9.4965918366e-002,9.0733995015e-004,-0.413030868590573,-0.26388867634064,-0.279220293043327,5.0532948276e-002,-0.229777008983911,-0.413030868590573,-5.9342761191e-003,-4.2608989727e-002,-9.5803342059e-002,-2.9316870566e-002,-0.365123510715782,-8.5699999232e-002,-2.7291093447e-002,-2.9328010144e-003,-0.328780690590002,0.738367878235743,-6.2885060859e-003,0.839650808561928,-0.83794629034305,-7.0053696286e-002,-0.174430061158968,-0.5658413368938,9.7277912413e-002,-5.2527169568e-002,0.268238083948207,-1.5197561377e-002,-0.325793702347023,-0.102174242200293,-0.119833226519836,-1.1890132615e-002,7.3406159322e-002,-0.491535671545842,-0.546168122995509,0.703013188473618,1,-0.147136833923273,-0.158691495317637,-0.514333028198903,0.202278334762046,-0.209283680537265,0.265618840629153,-0.265618840628974,0,0.174151953168307,0.602702194931133,-0.319191911048364,-0.409873291657359,-0.963959064346126,-0.307355007333366,-0.249150768979135,-0.406585661097689,-0.253624084880579,-0.202251258942328,5.4065466168e-003,1.8580066153e-002,-4.8040780836e-002,-6.5168058387e-002,-0.29390010573541,-6.0809165935e-002,0.150277766070835,-5.4631106121e-005,0.298575779553967,-0.235623074634909,0.29390010573541,8.5629635199e-002,-9.8795132866e-002,8.1997427022e-003,-0.241138400263892,-4.0006126277e-002,0.365833198930655,0.327352339746511,-0.264688698618466,-0.213173193483629,-0.253117730233215,-0.276032014074613,-0.241138414172705,-0.40198470180339,-0.447511270623504,-0.494764264926795,0.708797141303317,-0.121975344035729,-0.349952623047267,0,0.205928103848949,0.186067210915968,-0.240186668873313,-0.224895682466964,0.728006618986021,3.2520330669e-002,-4.5261403774e-002
CMP_BONDS_BRIDGE,3.0017531426e-003,0.122042145908292,-9.9838874818e-003,-2.6003657937e-003,0.176902326561508,-1.5671733283e-002,-3.2155748308e-002,0.125120923424532,6.4294531101e-002,5.8426179177e-002,-3.3921925844e-002,0.100137736000404,0.125120923424532,1.5220090397e-002,6.4023555399e-003,3.2362272862e-002,1.3447369072e-002,7.4821119805e-002,-9.6842810464e-003,1.8222883159e-002,1.1932830354e-002,0.115066966232006,-3.7565687827e-002,-1.2861791024e-002,-0.167723638218879,0.169265664738927,-6.3328776031e-002,-3.0672578936e-002,0.114741221274505,-4.9336363833e-002,-8.111974673e-002,-7.4858554758e-002,-7.3288306692e-003,-1.8917264916e-002,-4.2058181559e-003,-1.8934109215e-002,-4.9863168375e-003,-4.8690826437e-002,0.159177054631019,0.269614246241608,-5.250452106e-002,-0.147136833923273,1,0.87099055331713,-2.2950862911e-002,6.5125566607e-003,0.116992015148914,-0.15210615280933,0.152106152809481,0,0.215174662858087,9.1602233653e-002,-4.1613583868e-003,-0.102032616638831,0.163427084135023,0.135923747501436,-3.6360035713e-004,0.154358601622645,3.5745169879e-002,0.111828140603482,-1.4851374251e-002,-1.2307850098e-002,8.2468644526e-003,3.3337648139e-002,2.6722566137e-002,2.1735431384e-003,-4.4079515928e-002,1.1606518145e-002,-2.5886637826e-002,2.7687970051e-002,-2.6722566137e-002,-3.8682290077e-002,3.3076293752e-002,1.7533260638e-002,9.7411779838e-002,4.4278014619e-003,-3.956657213e-002,-1.8475666394e-002,5.5951390347e-002,-4.3026622178e-002,8.8196313028e-002,9.1459996996e-002,9.741179366e-002,6.13813064e-002,0.303045056266388,0.154003288203092,-5.4732363513e-002,0.147732202504971,6.2932789106e-002,0,-1.133681816e-002,0.196347659396944,6.6404508707e-002,-1.0918975468e-002,0.17053471156038,9.0798511931e-003,-3.6288357897e-002
CMP_BONDS_BRIDGE_FRAC,2.7409482311e-004,3.0839297517e-002,-6.7682049099e-003,-8.9697859142e-002,0.117597690060417,-1.6642249175e-002,-3.6745040946e-002,4.939051344e-002,-1.5252449757e-002,-1.5251493976e-002,-3.8322957324e-002,6.9728134614e-003,4.939051344e-002,2.2828178424e-002,-6.0196290704e-003,-3.6806892131e-002,-1.2891635658e-003,-3.0342303766e-003,-1.4078014708e-002,3.0540419268e-003,-4.0229552113e-002,2.8927216152e-002,-3.1345456153e-002,-5.7273890847e-003,-0.195668384956544,0.1964440534552,-8.733107045e-002,-6.3857925297e-002,0.139432443753432,-4.7914495214e-002,-0.118737577160312,-9.2469291859e-002,-1.1470519577e-002,-4.8011447513e-002,-1.3944542685e-002,-2.1470079455e-002,-8.4680350288e-003,-5.9477444879e-002,0.141464835614526,0.314984014777302,-0.111041299312191,-0.158691495317637,0.87099055331713,1,-5.2088460238e-002,-8.7054505231e-002,2.2992574011e-002,-0.16071563828656,0.160715638286748,0,0.113490194679444,0.121845669368064,-5.3251988485e-002,-0.127666208928786,0.18463282973558,4.801453194e-002,8.9376191004e-004,8.1803873418e-002,1.5718264754e-002,1.853461709e-002,-8.9745087684e-003,-9.341130158e-003,-5.0713538622e-003,1.9269139642e-002,-1.6077754463e-002,-4.7586680963e-003,9.6392685205e-003,2.8855049027e-003,1.6870440996e-002,-9.2141135434e-003,1.6077754463e-002,-9.1218568867e-003,1.5930643833e-003,1.6409793253e-002,4.5540921094e-003,4.7086809026e-003,-2.1112401874e-002,-6.1199978933e-003,-2.7098171788e-002,-8.6100834351e-002,-3.4777575968e-003,-5.7629866218e-004,4.5540967852e-003,-1.4048575137e-002,0.289313543308617,7.7251175742e-002,-0.111742647716937,3.3245548468e-002,-2.0096850505e-002,0,-5.0639948167e-002,0.142376102522353,-4.2661030865e-003,-4.8411172444e-002,0.204528306287067,5.5749115453e-002,2.7959668689e-002
CMP_BONDS_DOUBLE_FRAC,-2.8411246967e-002,7.9866558646e-002,-8.0194719391e-002,-3.3099951006e-003,0.120365544904807,-9.608563598e-002,-7.7514592324e-002,0.131856942032266,0.245842696718071,0.260927746816115,-0.117293994297357,0.16328282204011,0.131856942032266,-1.9295331132e-002,7.2702796402e-002,0.108913095033516,0.101939153470053,0.379519892455153,6.8219293489e-002,9.7546993889e-002,0.232965197092259,0.150523807243221,-0.309366088610284,-5.8840852202e-002,-6.1153460846e-002,6.2549038201e-002,0.327631408214422,0.284396411018602,-9.0639375332e-002,-0.117650045337623,0.465612561159801,-7.0823671164e-002,0.1375420869299,0.58206441563416,8.9689277166e-002,0.109938265159868,0.132974194381208,0.232008258991017,0.102025011432455,8.2616960613e-002,-0.367151280264399,-0.514333028198903,-2.2950862911e-002,-5.2088460238e-002,1,0.161773619729044,0.133605548688508,2.4860442431e-002,-2.4860442431e-002,0,-0.206946176134668,-0.498885285553296,0.218022261120313,0.232814886275217,0.285921894933668,0.120638820698692,0.50607593124791,0.166524985989872,0.442031181852412,0.13458354528841,-8.3152264719e-002,-9.2524574894e-002,6.5475109995e-002,1.7476663952e-002,0.303961050715521,5.8981942254e-002,-2.1802891928e-002,-1.0033737579e-002,-0.307331332628432,0.236599070750786,-0.303961050715521,-6.1038282383e-002,8.8660454014e-002,-1.9125482617e-002,0.177120782112534,1.9918305772e-002,-0.376605575262904,-0.392685591352685,0.324402459763638,0.50992827167805,0.161575462820161,0.183871110704094,0.177120787202142,0.587996597039206,5.5131001995e-002,0.218365010068729,-0.375525105626046,2.3485918349e-002,0.290930826679855,0,-0.191490460752087,-0.241404832082888,0.1330402339766,0.268326651875031,-0.299220581979669,1.1163517066e-002,5.9478248387e-002
CMP_BONDS_DOUBLEBONDS,-1.7028798164e-002,0.816034046503944,-3.7508824303e-002,0.940545827492408,0.399238392196846,7.8906874113e-003,6.9488305933e-002,0.617020611989302,0.674208340247889,0.634770294634463,6.1163139609e-002,0.833193216288272,0.617020611989302,-2.6411652423e-002,5.4129944736e-002,0.698364263272909,9.0657268604e-002,0.63668246825292,0.261239590935627,8.3272626382e-002,0.259731688362671,0.739389423062477,0.202676728782917,-8.0451418823e-002,0.314086903393521,-0.304757652802912,1.7956404536e-002,8.3915853273e-002,-0.247102077502639,-5.2964954184e-002,0.142075517934854,0.115218245610718,-1.4487894324e-002,7.5061221232e-002,0.241503271185834,-1.6045984695e-002,-1.3757639273e-002,1.9839731113e-002,-1.2110440244e-002,-0.280371371045218,0.708013525312754,0.202278334762046,6.5125566607e-003,-8.7054505231e-002,0.161773619729044,1,0.838274198275027,0.143455305373793,-0.143455305373714,0,0.65841649565835,-3.9925682624e-002,0.666992536913649,9.3402491325e-002,-0.264651472217568,0.751238274838079,-5.5916145414e-002,0.456533898733823,0.20583996002034,0.843921628672698,-8.0350252437e-002,-4.0285019843e-002,8.0798668249e-002,0.105204139765298,0.35134600789556,-4.6540724697e-003,-0.387798173996461,6.1124398247e-003,-0.327881851239203,0.26881920307097,-0.35134600789556,-0.149025911971676,0.174042750640531,-3.1055082676e-002,0.81918313389894,-4.4314904082e-002,-0.176642821761193,-0.110477180904305,0.710978956060386,0.182189135755956,0.806214154262976,0.793749150562031,0.819183120076005,0.709377604815268,7.935876002e-002,0.607643360354966,0.687925179347953,0.410038174787409,0.714715206558007,0,0.642652144889161,0.583773608377873,0.51852342992059,0.273318876288473,7.6327181191e-002,-0.186471342513839,-0.64337123567778
CMP_BONDS_EXPLICIT,-4.1019524102e-002,0.968414394808179,-2.1074117311e-002,0.701809867889466,0.811140252972725,-3.1873070594e-002,7.8441463615e-002,0.906310888544453,0.854491527372625,0.814692796967047,4.9269563345e-002,0.996421305825729,0.906310888544453,-1.711793199e-002,5.3977233899e-002,0.810393412675177,7.0370087046e-002,0.822842866806421,0.352352897948513,6.0002923263e-002,0.213594836993037,0.970829492262494,-0.152772143540252,-6.2531872688e-002,-0.169549018811622,0.177288542680906,-2.1751478111e-002,0.125661924130929,0.105493096137939,-8.1497453957e-002,5.9681877347e-002,2.5772101251e-002,-4.2128111489e-002,8.0070420264e-002,0.328405717264583,2.6183277657e-002,-4.5650043563e-002,-8.4121666621e-002,0.280853472152242,9.8080081242e-003,0.375481704692756,-0.209283680537265,0.116992015148914,2.2992574011e-002,0.133605548688508,0.838274198275027,1,-4.7370637924e-002,4.7370637924e-002,0,0.65067858639239,-0.225677740744343,0.865598797055809,0.243032850120112,0.198498555766063,0.988973600217866,-7.8750635643e-002,0.770322332392242,0.239132729362782,0.999510123354322,-6.4906537584e-002,-2.7425850861e-002,8.8952301615e-002,0.141686285283269,0.440731622010955,1.3477127346e-002,-0.445013998818411,1.8959559185e-002,-0.418547916512018,0.346429028510242,-0.440731622010955,-0.194036710492082,0.21890115631854,-4.1645754326e-002,0.987980817148532,-2.5527377652e-002,-0.351923064752084,-0.257132315281846,0.8654260105634,0.185845822605385,0.983224211025043,0.982483080872312,0.987980817251643,0.824504014934028,0.390202319402286,0.93328899505646,0.369446023582501,0.533182170392444,0.915071863523871,0,0.586260251457045,0.586305063690532,0.615290824122305,0.337251758750191,-0.243127740083258,-0.179463433884428,-0.630755815120686
CMP_BONDS_HEAVYATOMS,1.27235911e-002,-3.7936948818e-002,6.6452982524e-003,0.162251918921322,-0.186976561952961,3.9701989025e-002,3.1062608534e-002,-8.5344271912e-002,-2.844080985e-003,-5.3180581347e-004,4.5919329672e-002,-1.2379893327e-002,-8.5344271912e-002,-1.3194138179e-002,-2.4126447916e-002,8.1431006859e-002,-4.2943138062e-003,-4.1176226357e-002,1.0501722524e-002,-4.8069846468e-003,5.1523293849e-002,-5.0152565521e-002,9.5800410814e-002,1.1489745695e-002,0.281053391969109,-0.282450525805131,6.5271262337e-002,2.7402112905e-002,-0.191365129500766,5.5861444882e-002,0.118334784061979,0.159731096705735,1.1082916128e-002,-1.6353967559e-002,-1.5193967587e-003,1.5922252986e-002,1.0998773793e-002,6.8223879816e-002,-0.522320677921125,-0.308470727817799,0.206310615557768,0.265618840629153,-0.15210615280933,-0.16071563828656,2.4860442431e-002,0.143455305373793,-4.7370637924e-002,1,-1.00000000000003,0,-6.0614479045e-002,4.4363074759e-003,3.6449844333e-002,0.119688482292901,-0.224447583093537,-6.5993152106e-002,-2.2483617795e-002,-0.304828725318455,-4.6183621299e-002,-1.9899146827e-002,1.6983642743e-002,1.3429563299e-002,2.7848491831e-003,-4.6256436265e-003,2.0885972909e-002,-1.5043612141e-002,1.5039516788e-002,-6.5537415488e-003,-1.3958235084e-002,1.6522934149e-002,-2.0885972909e-002,3.0688548476e-003,7.2294268163e-003,-1.7841490825e-003,-1.0661820671e-002,-3.6426671686e-002,2.0181864574e-002,1.2217122718e-002,1.2940850853e-002,3.3506380214e-002,3.9538249498e-004,-1.3497228574e-002,-1.0661840842e-002,-2.5362062813e-003,-0.323562950943577,-0.118976355885517,0.203542784893878,-0.18619627211756,-0.104439431837851,0,8.7003167934e-002,-9.9667104736e-002,-1.5114838669e-002,1.456851415e-002,3.9658870556e-002,-1.2576220085e-002,-2.406460636e-002
CMP_BONDS_HYDROGENS,-1.27235911e-002,3.7936948818e-002,-6.6452982525e-003,-0.162251918921234,0.186976561953007,-3.9701989025e-002,-3.1062608534e-002,8.5344271912e-002,2.844080985e-003,5.3180581347e-004,-4.5919329672e-002,1.2379893327e-002,8.5344271912e-002,1.3194138179e-002,2.4126447916e-002,-8.1431006859e-002,4.2943138062e-003,4.1176226357e-002,-1.0501722524e-002,4.8069846468e-003,-5.1523293848e-002,5.0152565521e-002,-9.5800410814e-002,-1.1489745695e-002,-0.281053391969016,0.282450525805068,-6.5271262337e-002,-2.7402112905e-002,0.191365129500661,-5.5861444882e-002,-0.118334784061968,-0.159731096705584,-1.1082916128e-002,1.6353967559e-002,1.5193967587e-003,-1.5922252986e-002,-1.0998773793e-002,-6.8223879817e-002,0.522320677921276,0.308470727817788,-0.206310615557703,-0.265618840628974,0.152106152809481,0.160715638286748,-2.4860442431e-002,-0.143455305373714,4.7370637924e-002,-1.00000000000003,1,0,6.0614479045e-002,-4.4363074759e-003,-3.6449844333e-002,-0.119688482292855,0.224447583093416,6.5993152106e-002,2.2483617795e-002,0.304828725315441,4.61836213e-002,1.9899146827e-002,-1.6983642743e-002,-1.3429563299e-002,-2.7848491831e-003,4.6256436265e-003,-2.0885972909e-002,1.5043612141e-002,-1.5039516788e-002,6.5537415488e-003,1.3958235083e-002,-1.6522934149e-002,2.0885972909e-002,-3.0688548476e-003,-7.2294268162e-003,1.7841490824e-003,1.0661820671e-002,3.6426671686e-002,-2.0181864574e-002,-1.2217122718e-002,-1.2940850853e-002,-3.3506380214e-002,-3.9538249498e-004,1.3497228574e-002,1.0661840842e-002,2.5362062813e-003,0.323562950943158,0.118976355885596,-0.203542784893798,0.18619627211762,0.104439431837936,0,-8.7003167934e-002,9.9667104736e-002,1.5114838669e-002,-1.456851415e-002,-3.9658870556e-002,1.2576220085e-002,2.406460636e-002
