SCPN	annotation_reference	chemical_id	smiles	type	chemical_document_count	annotation_document_count	title_count	abstract_count	claims_count	description_count	chemical_corpus_count	annotation_corpus_count	molecular_weight	med_chem_alert	log_p	donor_count	acceptor_count	ring_count	rotatable_bond_count	radical	fragment	connected	singleton	simple	lipinski	lead_likeness	bio_availability
US-20100113436-A1	US20100113436A1-20100506-C00270.MOL	13182564	CS(=O)(=O)N1CCC2(CC1)OOC1(CCCCCCCCCCC1)OO2	MOLATTACHMENT	0						9		391.52301025390625	1	4.453929901123047	0	6	3	0	0	0	1	0	0	1	0	1
US-20100113436-A1	US20100113436A1-20100506-C00082.MOL	13327518	O=C(CC1CCC2(CC1)OOC1(CCCCC1)OO2)NC1CC1	MOLATTACHMENT	0						4		325.3999938964844	1	3.2525999546051025	1	5	4	3	0	0	1	0	0	1	1	1
US-20100113436-A1	US20100113436A1-20100506-C00022.MOL	7063121	CC(=O)CC=[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	MOLATTACHMENT	0						7		332.375	1	5.76800012588501	0	1	3	5	0	0	1	0	0	0	0	1
US-20100113436-A1	US20100113436A1-20100506-C00036.MOL	51727	C1CCN(C1)C1CCNCC1	MOLATTACHMENT	0						2619		154.2530059814453	0	0.2397249937057495	1	2	2	1	0	0	1	0	0	1	1	1
US-20100113436-A1	US20100113436A1-20100506-C00040.MOL	16339	CC(C)CN	MOLATTACHMENT	0						39019		73.13680267333984	0	0.6188439726829529	1	1	0	1	0	0	1	0	0	1	1	1
US-20100113436-A1	US20100113436A1-20100506-C00010.MOL	13327404	CCS(=O)(=O)N1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3	MOLATTACHMENT	0						8		373.4639892578125	1	2.900749921798706	0	6	5	1	0	0	0	0	0	1	0	1
US-20100113436-A1	US20100113436A1-20100506-C00119.TIF	159202	CCOP(=O)(CS(C)(=O)=O)OCC	IMAGE	2						94		230.218994140625	1	-0.3616890013217926	0	3	0	6	0	0	1	0	0	1	1	1
US-20100113436-A1	US20100113436A1-20100506-C00224.TIF	13182764	O=C(CC1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3)N1CCN(CC1)C(=O)C1=CC=CC=C1	IMAGE	0						4		510.62200927734375	1	4.544139862060547	0	6	7	3	0	0	0	0	0	0	0	1
US-20100113436-A1	US20100113436A1-20100506-C00063.TIF	3309008	O=C1CCC2(CC1)OOC1(CCCCC1)OO2	IMAGE	3						14		242.26800537109375	1	2.77974009513855	0	5	3	0	0	0	1	0	0	1	1	1
US-20100113436-A1	US20100113436A1-20100506-C00273.TIF	13182556	O=S(=O)(N1CCC2(CC1)OOC1(CCCCCCCCCCC1)OO2)C1=CC=CC=C1	IMAGE	0						6		453.5920104980469	1	6.568459987640381	0	6	4	1	0	0	1	0	0	0	0	1
US-20100113436-A1	US20100113436A1-20100506-C00008_8.MOL	3918890	O=C1CCN(CC1)S(=O)(=O)C1=CC=CC=C1	MOLATTACHMENT	0						41		239.29100036621094	0	1.0095900297164917	0	3	2	1	0	0	1	0	0	1	1	1
US-20100113436-A1	US20100113436A1-20100506-C00263.MOL	13327663	CC(C)S(=O)(=O)N1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3	MOLATTACHMENT	0						2		387.4909973144531	1	3.469510078430176	0	6	5	1	0	0	0	0	0	1	0	1
US-20100113436-A1	US20100113436A1-20100506-C00116.TIF	13327592	O=C(CC1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3)NNC1=CC=CC=C1	IMAGE	0						4		428.52099609375	1	5.2708001136779785	2	6	6	4	0	0	0	0	0	0	0	1
US-20100113436-A1	US20100113436A1-20100506-C00142.MOL	68353	CN1CCC(=O)CC1	MOLATTACHMENT	0						5902		113.15799713134766	0	0.1731330007314682	0	2	1	0	0	0	1	0	0	1	1	1
US-20100113436-A1	US20100113436A1-20100506-C00167.MOL	445088	O=C1CC2CCC(C1)N2	MOLATTACHMENT	2						187		125.16799926757812	0	0.31541600823402405	1	2	2	0	0	0	1	0	0	1	1	1
US-20100113436-A1	US20100113436A1-20100506-C00171.MOL	2488723	OOC1(CCCCCCCCCCC1)OO	MOLATTACHMENT	0						15		232.31700134277344	1	4.199689865112305	2	4	1	2	0	0	1	0	0	1	0	1
US-20100113436-A1	US20100113436A1-20100506-C00078.TIF	13327501	OC(=O)CC1CCC2(CC1)OOC1(CCCCC1)OO2	IMAGE	0						4		286.3210144042969	1	3.370310068130493	1	6	3	2	0	0	1	0	0	1	1	1
US-20100113436-A1	US20100113436A1-20100506-C00236.TIF	668536	CCN(CC)C(=O)N1CCC(=O)CC1	IMAGE	0						8		198.26199340820312	0	0.22744999825954437	0	2	1	2	0	0	1	0	0	1	1	1
US-20100113436-A1	US20100113436A1-20100506-C00005.MOL	13327397	CC1CCC2(CC1)OOC1(CCCCC1)OO2	MOLATTACHMENT	0						2		242.31100463867188	1	4.2459797859191895	0	4	3	0	0	0	1	0	0	1	0	1
US-20100093726-A1	clotrimazole	3850	ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1	TEXT	5	4	0	1	0	3	41820	11868	344.8370056152344	0	5.839449882507324	0	1	4	4	0	0	1	0	0	0	0	1
US-20100093726-A1	quinoline	14511382	C1=CN=C2C=C=C=CC2=C1	TEXT	2	2	0	1	0	1	1	75007	127.14299774169922	1	1.8296699523925781	0	1	2	0	0	0	1	0	0	1	1	1
US-20100093726-A1	quinoline	15214893	C1=CC2=CC#CC=C2N=C1	TEXT	2	2	0	1	0	1	1	75007	127.14299774169922	1	1.0053399801254272	0	1	2	0	0	0	1	0	0	1	1	1
US-20100093726-A1	chloroquine	8933	CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1	TEXT	2	2	0	0	0	2	47964	16116	319.87200927734375	0	3.933880090713501	1	3	2	8	0	0	1	0	0	1	1	1
US-20100093726-A1	4-aminoquinolines	278276	NC1=C2C=CC=CC2=NC=C1	TEXT	45	1	0	0	0	1	5529	263	144.17300415039062	0	1.3019700050354004	1	2	2	0	0	0	1	0	0	1	1	1
US-20100093726-A1	amodiaquine	44152	CCN(CC)CC1=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=CC=C1O	TEXT	4	4	0	0	0	4	3826	1443	355.8609924316406	0	3.763010025024414	2	4	3	6	0	0	1	0	0	1	1	1
US-20100093726-A1	mefloquine	21780	O[C@H]([C@H]1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F	TEXT	1	1	0	0	0	1	11257	4857	378.31201171875	0	4.110589981079102	2	3	3	4	0	0	1	0	0	1	1	1
US-20100093726-A1	mefloquine	21781	O[C@@H]([C@H]1CCCCN1)C1=C2C=CC=C(C2=NC(=C1)C(F)(F)F)C(F)(F)F	TEXT	1	1	0	0	0	1	11653	4857	378.31201171875	0	4.110589981079102	2	3	3	4	0	0	1	0	0	1	1	1
US-20100093726-A1	mefloquine	21782	OC(C1CCCCN1)C1=CC(=NC2=C(C=CC=C12)C(F)(F)F)C(F)(F)F	TEXT	1	1	0	0	0	1	11488	4857	378.31201171875	0	4.110589981079102	2	3	3	4	0	0	1	0	0	1	1	1
US-20100093726-A1	heme	4008	CC1=C(CCC(O)=O)C2=N\C\1=C/C1=C(C=C)C(C)=C3\C=C4/N=C(/C=C5\N([Fe]N13)/C(=C\2)C(CCC(O)=O)=C5C)C(C)=C4C=C	TEXT	14	14	0	0	0	14	93599	27171	616.4869995117188	1	8.069080352783203	2	6	6	8	0	0	1	0	0	0	0	0
US-20100093726-A1	heme	4009	CC1=C(CCC(O)=O)C2=CC3=[N+]4C(=CC5=C(C=C)C(C)=C6C=C7C(C=C)=C(C)C8=[N+]7[Fe@]4(N2C1=C8)N56)C(C)=C3CCC(O)=O	TEXT	14	14	0	0	0	14	92127	27171	616.4869995117188	1	2.1870501041412354	2	4	8	8	0	0	1	0	0	0	0	1
US-20100093726-A1	chlotrimazole	3850	ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1	TEXT	5	1	0	0	0	1	41820	44	344.8370056152344	0	5.839449882507324	0	1	4	4	0	0	1	0	0	0	0	1
US-20100093726-A1	imidazole	35442	C1=CN=C=N1	TEXT	2	2	0	0	0	2	22	217031	66.0614013671875	1	0.09625790268182755	0	2	1	0	0	0	1	0	0	1	1	1
US-20100093726-A1	4-amino-quinoline	278276	NC1=C2C=CC=CC2=NC=C1	TEXT	45	42	0	0	12	30	5529	189	144.17300415039062	0	1.3019700050354004	1	2	2	0	0	0	1	0	0	1	1	1
US-20100093726-A1	4-aminoquinoline	278276	NC1=C2C=CC=CC2=NC=C1	TEXT	45	1	0	0	0	1	5529	440	144.17300415039062	0	1.3019700050354004	1	2	2	0	0	0	1	0	0	1	1	1
US-20100093726-A1	3,4-methylendioxyphenyl	20662	C1OC2=C[C]=CC=C2O1	TEXT	13	13	0	0	3	10	29948	73	121.11299896240234	0	1.389799952507019	0	2	2	0	1	0	1	0	0	1	1	1
US-20100093726-A1	(pyrrolidinylmethyl)phenyl	738784	C(N1CCCC1)C1=CC=[C]C=C1	TEXT	13	11	0	0	3	8	543	38	160.23599243164062	0	1.9179999828338623	0	1	2	2	1	0	1	0	0	1	1	1
US-20100093726-A1	(pyrrolidinylmethyl)phenyl	844945	C(N1CCCC1)C1=CC=CC=[C]1	TEXT	11	11	0	0	3	8	1050	38	160.23599243164062	0	1.9179999828338623	0	1	2	2	1	0	1	0	0	1	1	1
US-20100093726-A1	n,n-dialkyl-amino	22104	C=CC[N]CC=C	TEXT	15	15	0	0	4	11	14352	289	96.15029907226562	1	1.563480019569397	0	1	0	4	1	0	1	0	0	1	1	1
US-20100093726-A1	n,n-dialkyl-amino	22105	C=CCNCC=C	TEXT	15	15	0	0	4	11	30070	289	97.158203125	1	1.2696199417114258	1	1	0	4	0	0	1	0	0	1	1	1
US-20100093726-A1	n,n-dialkyl-amino-methyl	41777	CN(CC=C)CC=C	TEXT	15	3	0	0	1	2	8767	6	111.18499755859375	1	1.6526700258255005	0	1	0	4	0	0	1	0	0	1	1	1
US-20100093726-A1	n,n-dialkyl-amino-methyl	165875	[CH2]N(CC=C)CC=C	TEXT	15	3	0	0	1	2	3427	6	110.177001953125	1	2.3562300205230713	0	1	0	4	1	0	1	0	0	1	1	1
US-20100093726-A1	pyrrolidinyl-methyl	4645	CN1CCCC1	TEXT	18	3	0	0	1	2	56085	133	85.14749908447266	0	0.5959669947624207	0	1	1	0	0	0	1	0	0	1	1	1
US-20100093726-A1	pyrrolidinyl-methyl	5465	[CH2]N1CCCC1	TEXT	18	3	0	0	1	2	12351	133	84.13960266113281	0	1.2995200157165527	0	1	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	piperazinyl-methyl	1363	CN1CCNCC1	TEXT	3	3	0	0	1	2	92418	198	100.16200256347656	0	-0.34575900435447693	1	2	1	0	0	0	1	0	0	1	1	1
US-20100093726-A1	piperazinyl-methyl	2677	[CH2]N1CCNCC1	TEXT	3	3	0	0	1	2	8403	198	99.1541976928711	0	0.3577989935874939	1	2	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	morpholinyl-methyl	4620	[CH2]C1CNCCO1	TEXT	15	3	0	0	1	2	5379	95	100.13899993896484	0	0.10320000350475311	1	2	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	morpholinyl-methyl	4621	[CH2]N1CCOCC1	TEXT	18	3	0	0	1	2	16305	95	100.13899993896484	0	0.6752269864082336	0	2	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	1h-imidazolyl-methyl	167	CC1=NC=CN1	TEXT	15	3	0	0	1	2	49948	5	82.10379791259766	0	-0.022159500047564507	1	1	1	0	0	0	1	0	0	1	1	1
US-20100093726-A1	1h-imidazolyl-methyl	5294	[CH2]C1=NC=CN1	TEXT	15	3	0	0	1	2	9953	5	81.09590148925781	0	0.5024999976158142	1	1	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	fluorophenyl	4631	FC1=CC=CC=[C]1	TEXT	10	10	0	0	2	8	75679	8373	95.09439849853516	0	1.8450000286102295	0	0	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	piperazynyl	1803084	C1CNC#C[N]1	TEXT	15	12	0	0	3	9	169	98	81.09590148925781	1	-0.2362000048160553	1	2	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	n,n-dialkyl-aminomethyl	41777	CN(CC=C)CC=C	TEXT	15	12	0	0	3	9	8767	26	111.18499755859375	1	1.6526700258255005	0	1	0	4	0	0	1	0	0	1	1	1
US-20100093726-A1	n,n-dialkyl-aminomethyl	165875	[CH2]N(CC=C)CC=C	TEXT	15	12	0	0	3	9	3427	26	110.177001953125	1	2.3562300205230713	0	1	0	4	1	0	1	0	0	1	1	1
US-20100093726-A1	pyrrolidinylmethyl	4645	CN1CCCC1	TEXT	18	12	0	0	3	9	56085	1878	85.14749908447266	0	0.5959669947624207	0	1	1	0	0	0	1	0	0	1	1	1
US-20100093726-A1	pyrrolidinylmethyl	5465	[CH2]N1CCCC1	TEXT	18	12	0	0	3	9	12351	1878	84.13960266113281	0	1.2995200157165527	0	1	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	piperazynylmethyl	2924513	[CH2]N1CCNC#C1	TEXT	15	12	0	0	3	9	60	48	95.12249755859375	1	0.5400000214576721	1	2	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	morpholinylmethyl	4620	[CH2]C1CNCCO1	TEXT	15	12	0	0	3	9	5379	1810	100.13899993896484	0	0.10320000350475311	1	2	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	morpholinylmethyl	4621	[CH2]N1CCOCC1	TEXT	18	12	0	0	3	9	16305	1810	100.13899993896484	0	0.6752269864082336	0	2	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	imidazolylmethyl	167	CC1=NC=CN1	TEXT	15	12	0	0	3	9	49948	2022	82.10379791259766	0	-0.022159500047564507	1	1	1	0	0	0	1	0	0	1	1	1
US-20100093726-A1	imidazolylmethyl	5294	[CH2]C1=NC=CN1	TEXT	15	12	0	0	3	9	9953	2022	81.09590148925781	0	0.5024999976158142	1	1	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	p-[(pyrrolidin-1-yl)methyl]phenyl	738784	C(N1CCCC1)C1=CC=[C]C=C1	TEXT	13	2	0	0	0	2	543	8	160.23599243164062	0	1.9179999828338623	0	1	2	2	1	0	1	0	0	1	1	1
US-20100093726-A1	piperazyn-1-yl	1803084	C1CNC#C[N]1	TEXT	15	3	0	0	0	3	169	12	81.09590148925781	1	-0.2362000048160553	1	2	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	1h-imidazol-1-yl	3718	[N]1C=CN=C1	TEXT	5	5	0	0	0	5	49047	684	67.06929779052734	0	-0.2791390120983124	0	2	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	n,n-dimethyl-aminomethyl	15143	[CH2]N(C)C	TEXT	3	3	0	0	0	3	26262	9	58.102298736572266	0	0.8937270045280457	0	1	0	0	1	0	1	0	0	1	1	1
US-20100093726-A1	n,n-diethyl-aminomethyl	16152	CCN(C)CC	TEXT	3	3	0	0	0	3	14973	6	87.16339874267578	0	0.903784990310669	0	1	0	2	0	0	1	0	0	1	1	1
US-20100093726-A1	n,n-diethyl-aminomethyl	42460	[CH2]N(CC)CC	TEXT	3	3	0	0	0	3	7394	6	86.15550231933594	0	1.6073399782180786	0	1	0	2	1	0	1	0	0	1	1	1
US-20100093726-A1	pyrrolidin-1-ylmethyl	4645	CN1CCCC1	TEXT	18	3	0	0	0	3	56085	1517	85.14749908447266	0	0.5959669947624207	0	1	1	0	0	0	1	0	0	1	1	1
US-20100093726-A1	pyrrolidin-1-ylmethyl	5465	[CH2]N1CCCC1	TEXT	18	3	0	0	0	3	12351	1517	84.13960266113281	0	1.2995200157165527	0	1	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	piperazyn-1-ylmethyl	2924513	[CH2]N1CCNC#C1	TEXT	15	3	0	0	0	3	60	12	95.12249755859375	1	0.5400000214576721	1	2	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	morpholin-4-ylmethyl	4621	[CH2]N1CCOCC1	TEXT	18	3	0	0	0	3	16305	1043	100.13899993896484	0	0.6752269864082336	0	2	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	1h-imidazol-1-ylmethyl	20112	CN1C=CN=C1	TEXT	3	3	0	0	0	3	55680	82	82.10379791259766	0	0.07845190167427063	0	1	1	0	0	0	1	0	0	1	1	1
US-20100093726-A1	1h-imidazol-1-ylmethyl	74373	[CH2]N1C=CN=C1	TEXT	3	3	0	0	0	3	3210	82	81.09590148925781	0	0.782010018825531	0	1	1	0	1	0	1	0	0	1	1	1
US-20100093726-A1	(&plusmn;)-7-chloro-n-{(3-chlorophenyl)[4-(pyrrolidin-1-ylmethyl)phenyl]methyl}-4-aminoquinoline	2930911	NC1=CCN(C(C2=CC=C(CN3CCCC3)C=C2)C2=CC=CC(Cl)=C2)C2=C1C=CC(Cl)=C2	TEXT	3	3	0	0	1	2	8	6	464.4289855957031	0	6.115699768066406	1	3	5	5	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-7-chloro-n-{(3-chlorophenyl)[4-(pyrrolidin-1-ylmethyl)phenyl]methyl}-4-aminoquinoline	2930915	ClC1=CC(=CC=C1)C(NC1=CC=NC2=CC(Cl)=CC=C12)C1=CC=C(CN2CCCC2)C=C1	TEXT	3	3	0	0	1	2	8	6	462.41400146484375	0	6.667679786682129	1	3	5	6	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-7-chloro-n-{(3-chlorophenyl)[4-(morpholin-4-ylmethyl)phenyl]methyl}-4-aminoquinoline	2928102	NC1=CCN(C(C2=CC=C(CN3CCOCC3)C=C2)C2=CC=CC(Cl)=C2)C2=C1C=CC(Cl)=C2	TEXT	3	3	0	0	1	2	8	6	480.4289855957031	0	5.491399765014648	1	4	5	5	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-7-chloro-n-{(3-chlorophenyl)[4-(morpholin-4-ylmethyl)phenyl]methyl}-4-aminoquinoline	2928104	ClC1=CC(=CC=C1)C(NC1=CC=NC2=CC(Cl)=CC=C12)C1=CC=C(CN2CCOCC2)C=C1	TEXT	3	3	0	0	1	2	8	6	478.4129943847656	0	6.043379783630371	1	4	5	6	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-7-chloro-n-{[3-chloro-4-(pyrrolidin-1-ylmethyl)phenyl](3-chlorophenyl)methyl}-4-aminoquinoline	2928146	NC1=CCN(C(C2=CC=CC(Cl)=C2)C2=CC=C(CN3CCCC3)C(Cl)=C2)C2=C1C=CC(Cl)=C2	TEXT	3	3	0	0	1	2	8	6	498.8739929199219	0	6.719749927520752	1	3	5	5	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-7-chloro-n-{[3-chloro-4-(pyrrolidin-1-ylmethyl)phenyl](3-chlorophenyl)methyl}-4-aminoquinoline	2928148	ClC1=CC(=CC=C1)C(NC1=CC=NC2=CC(Cl)=CC=C12)C1=CC=C(CN2CCCC2)C(Cl)=C1	TEXT	3	3	0	0	1	2	7	6	496.8590087890625	0	7.271719932556152	1	3	5	6	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-7-chloro-n-{[3-chloro-4-(morpholin-4-ylmethyl)phenyl](3-chlorophenyl)methyl}-4-aminoquinoline	2929138	NC1=CCN(C(C2=CC=CC(Cl)=C2)C2=CC=C(CN3CCOCC3)C(Cl)=C2)C2=C1C=CC(Cl)=C2	TEXT	3	3	0	0	1	2	8	6	514.8740234375	0	6.095449924468994	1	4	5	5	0	0	1	0	0	0	0	0
US-20100093726-A1	(&plusmn;)-7-chloro-n-{[3-chloro-4-(morpholin-4-ylmethyl)phenyl](3-chlorophenyl)methyl}-4-aminoquinoline	2929444	ClC1=CC(=CC=C1)C(NC1=CC=NC2=CC(Cl)=CC=C12)C1=CC=C(CN2CCOCC2)C(Cl)=C1	TEXT	3	3	0	0	1	2	7	6	512.8579711914062	0	6.6474199295043945	1	4	5	6	0	0	1	0	0	0	0	0
US-20100093726-A1	(&plusmn;)-7-chloro-n-{(4-chlorophenyl)[4-(pyrrolidin-1-ylmethyl)phenyl]methyl}-4-aminoquinoline	2929683	NC1=CCN(C(C2=CC=C(Cl)C=C2)C2=CC=C(CN3CCCC3)C=C2)C2=C1C=CC(Cl)=C2	TEXT	3	3	0	0	1	2	8	6	464.4289855957031	0	6.115699768066406	1	3	5	5	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-7-chloro-n-{(4-chlorophenyl)[4-(pyrrolidin-1-ylmethyl)phenyl]methyl}-4-aminoquinoline	2929685	ClC1=CC=C(C=C1)C(NC1=CC=NC2=CC(Cl)=CC=C12)C1=CC=C(CN2CCCC2)C=C1	TEXT	3	3	0	0	1	2	8	6	462.41400146484375	0	6.667679786682129	1	3	5	6	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-7-chloro-n-{(4-chlorophenyl)[4-(morpholin-4-ylmethyl)phenyl]methyl}-4-aminoquinoline	2923695	NC1=CCN(C(C2=CC=C(Cl)C=C2)C2=CC=C(CN3CCOCC3)C=C2)C2=C1C=CC(Cl)=C2	TEXT	3	3	0	0	1	2	8	6	480.4289855957031	0	5.491399765014648	1	4	5	5	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-7-chloro-n-{(4-chlorophenyl)[4-(morpholin-4-ylmethyl)phenyl]methyl}-4-aminoquinoline	2923698	ClC1=CC=C(C=C1)C(NC1=CC=NC2=CC(Cl)=CC=C12)C1=CC=C(CN2CCOCC2)C=C1	TEXT	3	3	0	0	1	2	8	6	478.4129943847656	0	6.043379783630371	1	4	5	6	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-7-chloro-n-{(4-chlorophenyl)[4-(piperazin-1-ylmethyl)phenyl]methyl}-4-aminoquinoline	2926881	NC1=CCN(C(C2=CC=C(Cl)C=C2)C2=CC=C(CN3CCNCC3)C=C2)C2=C1C=CC(Cl)=C2	TEXT	3	3	0	0	1	2	8	5	479.4440002441406	0	5.173980236053467	2	4	5	5	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-7-chloro-n-{(4-chlorophenyl)[4-(piperazin-1-ylmethyl)phenyl]methyl}-4-aminoquinoline	2926883	ClC1=CC=C(C=C1)C(NC1=CC=NC2=CC(Cl)=CC=C12)C1=CC=C(CN2CCNCC2)C=C1	TEXT	3	3	0	0	1	2	8	5	477.4280090332031	0	5.725949764251709	2	4	5	6	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-7-chloro-n-{(4-chlorophenyl)[3-fluoro-4-(pyrrolidin-1-ylmethyl)phenyl]methyl}-4-aminoquinoline	2931051	NC1=CCN(C(C2=CC=C(Cl)C=C2)C2=CC=C(CN3CCCC3)C(F)=C2)C2=C1C=CC(Cl)=C2	TEXT	2	2	0	0	0	2	7	5	482.4200134277344	0	6.258399963378906	1	3	5	5	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-7-chloro-n-{(4-chlorophenyl)[3-fluoro-4-(pyrrolidin-1-ylmethyl)phenyl]methyl}-4-aminoquinoline	2931052	FC1=CC(=CC=C1CN1CCCC1)C(NC1=CC=NC2=CC(Cl)=CC=C12)C1=CC=C(Cl)C=C1	TEXT	3	2	0	0	0	2	8	5	480.40399169921875	0	6.810379981994629	1	3	5	6	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-n-{[3-chloro-4-(pyrrolidin-1-ylmethyl)phenyl](3-chlorophenyl)methyl}-7-trifluoromethyl-4-aminoquinoline	2926102	NC1=CCN(C(C2=CC=CC(Cl)=C2)C2=CC=C(CN3CCCC3)C(Cl)=C2)C2=C1C=CC(=C2)C(F)(F)F	TEXT	3	3	0	0	1	2	8	6	532.427001953125	0	6.993549823760986	1	3	5	6	0	0	1	0	0	0	0	0
US-20100093726-A1	(&plusmn;)-n-{[3-chloro-4-(pyrrolidin-1-ylmethyl)phenyl](3-chlorophenyl)methyl}-7-trifluoromethyl-4-aminoquinoline	2926104	FC(F)(F)C1=CC=C2C(NC(C3=CC=CC(Cl)=C3)C3=CC=C(CN4CCCC4)C(Cl)=C3)=CC=NC2=C1	TEXT	3	3	0	0	1	2	8	6	530.4110107421875	0	7.545519828796387	1	3	5	7	0	0	1	0	0	0	0	0
US-20100093726-A1	(&plusmn;)-n-{[3-chloro-4-(morpholin-4-ylmethyl)phenyl](3-chlorophenyl)methyl}-7-trifluoromethyl-4-aminoquinoline	2924633	NC1=CCN(C(C2=CC=CC(Cl)=C2)C2=CC=C(CN3CCOCC3)C(Cl)=C2)C2=C1C=CC(=C2)C(F)(F)F	TEXT	3	3	0	0	1	2	8	6	548.427001953125	0	6.3692498207092285	1	4	5	6	0	0	1	0	0	0	0	0
US-20100093726-A1	(&plusmn;)-n-{[3-chloro-4-(morpholin-4-ylmethyl)phenyl](3-chlorophenyl)methyl}-7-trifluoromethyl-4-aminoquinoline	2924635	FC(F)(F)C1=CC=C2C(NC(C3=CC=CC(Cl)=C3)C3=CC=C(CN4CCOCC4)C(Cl)=C3)=CC=NC2=C1	TEXT	3	3	0	0	1	2	8	6	546.4110107421875	0	6.921229839324951	1	4	5	7	0	0	1	0	0	0	0	0
US-20100093726-A1	(&plusmn;)-n-{(4-chlorophenyl)[4-(pyrrolidin-1-ylmethyl)phenyl]methyl}-7-trifluoromethyl-4-aminoquinoline	2925331	NC1=CCN(C(C2=CC=C(Cl)C=C2)C2=CC=C(CN3CCCC3)C=C2)C2=C1C=CC(=C2)C(F)(F)F	TEXT	3	3	0	0	1	2	8	6	497.98199462890625	0	6.389510154724121	1	3	5	6	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-n-{(4-chlorophenyl)[4-(pyrrolidin-1-ylmethyl)phenyl]methyl}-7-trifluoromethyl-4-aminoquinoline	2925334	FC(F)(F)C1=CC=C2C(NC(C3=CC=C(Cl)C=C3)C3=CC=C(CN4CCCC4)C=C3)=CC=NC2=C1	TEXT	3	3	0	0	1	2	8	6	495.96600341796875	0	6.9414801597595215	1	3	5	7	0	0	1	0	0	0	0	1
US-20100093726-A1	(&plusmn;)-n-{(4-chlorophenyl)[3-fluoro-4-(pyrrolidin-1-ylmethyl)phenyl]methyl}-7-trifluoromethyl-4-aminoquinoline	2927970	NC1=CCN(C(C2=CC=C(Cl)C=C2)C2=CC=C(CN3CCCC3)C(F)=C2)C2=C1C=CC(=C2)C(F)(F)F	TEXT	3	3	0	0	1	2	8	6	515.9730224609375	0	6.532209873199463	1	3	5	6	0	0	1	0	0	0	0	0
US-20100093726-A1	(&plusmn;)-n-{(4-chlorophenyl)[3-fluoro-4-(pyrrolidin-1-ylmethyl)phenyl]methyl}-7-trifluoromethyl-4-aminoquinoline	2927971	FC1=CC(=CC=C1CN1CCCC1)C(NC1=CC=NC2=CC(=CC=C12)C(F)(F)F)C1=CC=C(Cl)C=C1	TEXT	3	3	0	0	1	2	8	6	513.9569702148438	0	7.084179878234863	1	3	5	7	0	0	1	0	0	0	0	0
US-20100093726-A1	(&plusmn;)-6-methoxy-n-{(3-chlorophenyl)[4-(pyrrolidin-1-ylmethyl)phenyl]methyl}-4-aminoquinoline	2931828	COC1=CC2=C(C=C1)N(CC=C2N)C(C1=CC=C(CN2CCCC2)C=C1)C1=CC=CC(Cl)=C1	TEXT	3	3	0	0	1	2	7	6	460.010009765625	0	5.353990077972412	1	4	5	6	0	0	1	0	0	0	0	1
